CompanyName,Address,Location,PostalCode,Website,Facebook,Instagram,PhoneNo,Email
Hanis,100 VICTORIA STREET 01-01,NATIONAL LIBRARY,188064,http://www.hans.com.sg,https://www.facebook.com/HanisCafeSg/,https://www.instagram.com/hanscafesg/,6338 1903,
Hanis,3 SIMEI STREET 6 01-14,EASTPOINT MALL,528833,http://www.hans.com.sg,https://www.facebook.com/HanisCafeSg/,https://www.instagram.com/hanscafesg/,6338 1903,
Hanis,8 WILKIE ROAD 01-22,WILKIE EDGE,228095,http://www.hans.com.sg,https://www.facebook.com/HanisCafeSg/,https://www.instagram.com/hanscafesg/,6338 1903,
Hanis,1 Jurong East Street 21 02-09,TOWER A Ng Teng Fong GeneralHospital,609606,http://www.hans.com.sg,https://www.facebook.com/HanisCafeSg/,https://www.instagram.com/hanscafesg/,6338 1903,
Hanis,1 Jurong East Street 21 02-27,TOWER A Ng Teng Fong General Hospital,609606,http://www.hans.com.sg,https://www.facebook.com/HanisCafeSg/,https://www.instagram.com/hanscafesg/,6338 1903,
HANNA'S FUSION & JAPANESE,1 ROCHOR CANAL ROAD 04-02F,SIM LIM SQUARE,188504,https://hannasfusion.oddle.me/,https://www.facebook.com/hannas.com.sg/,https://www.instagram.com/hannas.com.sg/,6337 7540,hannasfusion@gmail.com
Happiness Sunbo Chicken Rice (S7) @ NTUC FoodFare KTPH,90 Yishun Central 01-12,Khoo Teck Puat Hospital,768828,,,,9628 2209,
Hawkerman,10 EUNOS ROAD 8 B1-128/129,SINGAPORE POST CENTRE,408600,,https://www.facebook.com/hawkermansg/,https://www.instagram.com/Hawkermansg/,8110 5218,tfbbq@tenderfresh.com.sg
Heavenly Wang (Mngd by NTUC Foodfare),70 Jellicoe Road 01-01A,V Hotel Lavender,208767,http://www.wangcafe.com/HeavenlyWang/,https://www.facebook.com/WangCafeSg,https://www.instagram.com/wangcafesg/,6550 6500,feedback@wangcafe.com
Heavenly Wang (Mngd by NTUC Foodfare),1 Jurong East Street 21 01-02,"Ng Teng Fong General Hospital, Tower B",609606,http://www.wangcafe.com/HeavenlyWang/,https://www.facebook.com/WangCafeSg,https://www.instagram.com/wangcafesg/,6550 6500,feedback@wangcafe.com
Heavenly Wang (Mngd by NTUC Foodfare),63 EAST COAST ROAD 01-06,,428776,http://www.wangcafe.com/HeavenlyWang/,https://www.facebook.com/WangCafeSg,https://www.instagram.com/wangcafesg/,6550 6500,feedback@wangcafe.com
Heavenly Wang (Mngd by NTUC Foodfare),65 AIRPORT BOULEVARD 01-25,CHANGI AIRPORT TERMINAL 3 ARRIVAL MEETING HALL CENTRAL,819663,http://www.wangcafe.com/HeavenlyWang/,https://www.facebook.com/WangCafeSg,https://www.instagram.com/wangcafesg/,6550 6500,feedback@wangcafe.com
Heavenly Wang (Mngd by NTUC Foodfare),3 TEMASEK BOULEVARD 01-329,SUNTEC CITY MALL,308433,http://www.wangcafe.com/HeavenlyWang/,https://www.facebook.com/WangCafeSg,https://www.instagram.com/wangcafesg/,6550 6500,feedback@wangcafe.com
Heavenly Wang (Mngd by NTUC Foodfare),100 BUKIT TIMAH ROAD 01-33A,KK WOMEN'S AND CHILDREN'S HOSPITAL,229899,http://www.wangcafe.com/HeavenlyWang/,https://www.facebook.com/WangCafeSg,https://www.instagram.com/wangcafesg/,6550 6500,feedback@wangcafe.com
Heavenly Wang (Mngd by NTUC Foodfare),118 RIVERVALE DRIVE 01-38,RIVERVALE PLAZA,540118,http://www.wangcafe.com/HeavenlyWang/,https://www.facebook.com/WangCafeSg,https://www.instagram.com/wangcafesg/,6550 6500,feedback@wangcafe.com
Heavenly Wang (Mngd by NTUC Foodfare),1 MARITIME SQUARE 01-83,HARBOURFRONT CENTRE,629117,http://www.wangcafe.com/HeavenlyWang/,https://www.facebook.com/WangCafeSg,https://www.instagram.com/wangcafesg/,6550 6500,feedback@wangcafe.com
Heavenly Wang (Mngd by NTUC Foodfare),12 MARINA BOULEVARD 02-01,Marina Bay Financial Centre,189352,http://www.wangcafe.com/HeavenlyWang/,https://www.facebook.com/WangCafeSg,https://www.instagram.com/wangcafesg/,6550 6500,feedback@wangcafe.com
Heavenly Wang (Mngd by NTUC Foodfare),20 PASIR PANJANG ROAD 02-21,"Kitchen Loft, Mapletree Business City",117439,http://www.wangcafe.com/HeavenlyWang/,https://www.facebook.com/WangCafeSg,https://www.instagram.com/wangcafesg/,6550 6500,feedback@wangcafe.com
Heavenly Wang (Mngd by NTUC Foodfare),1 PASIR RIS CLOSE 02-336,PASIR RIS NTUC RESORT,519599,http://www.wangcafe.com/HeavenlyWang/,https://www.facebook.com/WangCafeSg,https://www.instagram.com/wangcafesg/,6550 6500,feedback@wangcafe.com
Heavenly Wang (Mngd by NTUC Foodfare),53 ANG MO KIO AVENUE 3 02-58,AMK HUB,569933,http://www.wangcafe.com/HeavenlyWang/,https://www.facebook.com/WangCafeSg,https://www.instagram.com/wangcafesg/,6550 6500,feedback@wangcafe.com
Heavenly Wang (Mngd by NTUC Foodfare), 10 Airport Boulevard Singapore 02-80,Changi Airport Terminal 4,819665,http://www.wangcafe.com/HeavenlyWang/,https://www.facebook.com/WangCafeSg,https://www.instagram.com/wangcafesg/,6550 6500,feedback@wangcafe.com
Heavenly Wang (Mngd by NTUC Foodfare),9 Sentul Crescent 03-04,Safra Punggol,828654,http://www.wangcafe.com/HeavenlyWang/,https://www.facebook.com/WangCafeSg,https://www.instagram.com/wangcafesg/,6550 6500,feedback@wangcafe.com
Heavenly Wang (Mngd by NTUC Foodfare),24 RAFFLES PLACE B1-01/10,CLIFFORD CENTRE,189853,http://www.wangcafe.com/HeavenlyWang/,https://www.facebook.com/WangCafeSg,https://www.instagram.com/wangcafesg/,6550 6500,feedback@wangcafe.com
Heavenly Wang (Mngd by NTUC Foodfare),90 YISHUN CENTRAL B1-08,KHOO TECK PUAT HOSPITAL TOWER C,768828,http://www.wangcafe.com/HeavenlyWang/,https://www.facebook.com/WangCafeSg,https://www.instagram.com/wangcafesg/,6550 6500,feedback@wangcafe.com
Heavenly Wang (Mngd by NTUC Foodfare),3 SIMEI STREET 6 B1-20,EASTPOINT MALL,528833,http://www.wangcafe.com/HeavenlyWang/,https://www.facebook.com/WangCafeSg,https://www.instagram.com/wangcafesg/,6550 6500,feedback@wangcafe.com
Heavenly Wang (Mngd by NTUC Foodfare),277 ORCHARD ROAD B2-07/08,Orchard Gateway,238858,http://www.wangcafe.com/HeavenlyWang/,https://www.facebook.com/WangCafeSg,https://www.instagram.com/wangcafesg/,6550 6500,feedback@wangcafe.com
HEI SUSHI,1 PASIR RIS CLOSE 01-01,DOWNTOWN EAST,519599,https://www.heisushi.com/,https://www.facebook.com/HeiSushiSg,https://www.instagram.com/heisushisg/,6386 7141,
HEI SUSHI,28 TAI SENG STREET 01-02,SAKAE BUILDING,534106,https://www.heisushi.com/,https://www.facebook.com/HeiSushiSg,https://www.instagram.com/heisushisg/,6382 1494,
HEI SUSHI,750 CHAI CHEE ROAD 01-07,VIVA BUSINESS PARK,469000,https://www.heisushi.com/,https://www.facebook.com/HeiSushiSg,https://www.instagram.com/heisushisg/,6443 8082,
HEI SUSHI,604 SEMBAWANG ROAD 01-22 / 23,SEMBAWANG SHOPPING CENTRE,758459,https://www.heisushi.com/,https://www.facebook.com/HeiSushiSg,https://www.instagram.com/heisushisg/,6481 9081,
HEI SUSHI,154 WEST COAST ROAD 01-87,WEST COAST PLAZA,127371,https://www.heisushi.com/,https://www.facebook.com/HeiSushiSg,https://www.instagram.com/heisushisg/,,
HEI SUSHI,2 JURONG EAST STREET 21 01-K10,IMM BUILDING,609601,https://www.heisushi.com/,https://www.facebook.com/HeiSushiSg,https://www.instagram.com/heisushisg/,6425 2383,
HEI SUSHI,1 PASIR RIS CLOSE 02-334,,519599,https://www.heisushi.com/,https://www.facebook.com/HeiSushiSg,https://www.instagram.com/heisushisg/,6386 7141,
HEIRAZ,"116 WIS@CHANGI, CHANGI ROAD 01-23",,419718,http://heirazacademy.com/,https://www.facebook.com/heiraz/,https://www.instagram.com/heirazbakery/,9145 4869,hello@heirazbakery.com
HELLO KITTY ORCHID GARDEN,65 AIRPORT BOULEVARD 01-22,CHANGI AIRPORT TERMINAL 3,819663,https://www.hellokittyorchidgarden.com/,https://www.facebook.com/HelloKittyCafeSingapore,https://www.instagram.com/hellokittycafesingapore/,6241 6127,hello@hellokittyorchidgarden.com
Hey Sugar,818 Choa Chu Kang Avenue 1 01-06,Keat Hong Mirage,680818,,https://www.facebook.com/heysugarsg/,https://www.instagram.com/heysugarsg/?hl=en,,heysugarcafe@gmail.com
High Kee BBQ Seafood,1220 EAST COAST PARKWAY ,,468960,,https://www.facebook.com/highkee/,,9678 9338,
Hilltop Cafe @ SAF Band Complex (Nee Soon Camp),13A NEE SOON CAMP TRANSIT ROAD ,,778897,,,,6477 2518,
Hjh. Maimunah Restaurant Pte. Ltd.,11 JALAN PISANG ,,199078,http://www.hjmaimunah.com/,https://www.facebook.com/maimunahfoods/,https://www.instagram.com/hjhmaimunahrestaurant_/,6297 4294,hjh.maimunah@gmail.com
Hjh. Maimunah Restaurant Pte. Ltd.,20 JOO CHIAT ROAD 01-02,,427357,http://www.hjmaimunah.com/,https://www.facebook.com/maimunahfoods/,https://www.instagram.com/hjhmaimunahrestaurant_/,6291 3132,hjh.maimunah@gmail.com
HO YEH STAFF CAFETERIA@RWS- RWS(Mngd by Compass Group),26 Sentosa Gateway B2-101,Resort World Sentosa,539775,,,,9154 1956,
Hokkaido Baked Cheese Tart Pte Ltd,80 Marine Parade Road 01-23B,Parkway Parade,449269,,https://www.facebook.com/hokkaidobakedcheesetart/,https://www.instagram.com/hokkaidobakedcheesetart/,,eedback@hbct.com.my
Hokkaido Baked Cheese Tart Pte Ltd,1 Pasir Ris Central Street 3 03-K3,White Sands Mall,518457,,https://www.facebook.com/hokkaidobakedcheesetart/,https://www.instagram.com/hokkaidobakedcheesetart/,,eedback@hbct.com.my
Hokkaido Baked Cheese Tart Pte Ltd,930 Yishun Avenue 2 B1-46,North Point Shopping Centre,769098,,https://www.facebook.com/hokkaidobakedcheesetart/,https://www.instagram.com/hokkaidobakedcheesetart/,6481 0887,eedback@hbct.com.my
Hokkaido Baked Cheese Tart Pte Ltd,1 Jurong West Central 2 B1-K2,Jurong Point,648886,,https://www.facebook.com/hokkaidobakedcheesetart/,https://www.instagram.com/hokkaidobakedcheesetart/,,eedback@hbct.com.my
Hokkaido Baked Cheese Tart Pte Ltd,1 Woodlands Square B1-K25,Causeway Point,738099,,https://www.facebook.com/hokkaidobakedcheesetart/,https://www.instagram.com/hokkaidobakedcheesetart/,6481 0887,eedback@hbct.com.my
Hokkaido Baked Cheese Tart Pte Ltd,5 Changi Business Park Central 1 B1-K5,Changi City Point,486038,,https://www.facebook.com/hokkaidobakedcheesetart/,https://www.instagram.com/hokkaidobakedcheesetart/,6904 9166,eedback@hbct.com.my
Hokkaido Baked Cheese Tart Pte Ltd,65 Airport Boulevard B2-11,Changi Airport Terminal 3 Basement Level 2,819663,,https://www.facebook.com/hokkaidobakedcheesetart/,https://www.instagram.com/hokkaidobakedcheesetart/,62828260,eedback@hbct.com.my
Hokkien Mee (S7)@Foodjunction Lot One,21 CHOA CHU KANG AVENUE 4 04-15/16,,689812,,,,,
Home Of Seafood (S) Pte Ltd,1 JOO CHIAT PLACE ,,427739,http://homeofseafood.com/,https://www.facebook.com/HomeOfSeafood/,https://www.instagram.com/homeofseafood/,6442 5180,sales@homeofseafood.com
Hong Kong Dessert,61 ANG MO KIO AVENUE 8 01-02,,569814,,https://www.facebook.com/hongkongdessert/,https://www.instagram.com/hongkongdessert/,6457 1203,
HONG YUN FISHERY 4A TRADERS,414 YISHUN RING ROAD 01-1845,,760414,,,,8508 2786,
HongKong Beef King,24 RAFFLES PLACE B1-01/10,NTUC FOODFARE CLIFFORD CENTRE,738099,,https://www.facebook.com/HKBeefKing/,https://www.instagram.com/hongkongbeefking/,,enquiry@hkbeefking.com
HONGKONG TIM SUM @ ENAK ENAK,342 BEDOK ROAD ,BEDOK SHOPPING COMPLEX,469520,,,,6246 1211,
HOT BITES (S5) @ TECK WHYE PRI SCH,11 TECK WHYE WALK ,TECK WHYE PRIMARY SCHOOL,688261,,,,,
HOT DRINKS & SNACKS (S1)@FUCHUN PRIMARY SCHOOL,23 WOODLANDS AVENUE 1 ,FUCHUN PRIMARY SCHOOL,739063,,,,,
Hot Hot Ayam Penyet,3 YUAN CHING ROAD (S12 @ FM FOOD COURT) 01-01,,618642,,,,9628 9588,
Hot Hot Ayam Penyet,9 JURONG WEST AVENUE 5 01-09,Sheng Siong Canteen,649487,,,,9628 9588,
Hot Hot Ayam Penyet,508 Jurong West Street 52 01-170,,640508,,,,9628 9588,
HOT STATION @ AQUAMARINE,6 RAFFLES BOULEVARD 04,MARINA SQUARE,609601,http://www.meritushotels.com/marina-mandarin-singapore/dining/aquamarine.html,https://www.facebook.com/AquaMarineMMS/,https://www.instagram.com/marinamandarinsg/,6845 1111,aquamarine.marina@meritushotels.com
Hotdogs & Drinks @ Adventure Cove Waterpark (MLP - RWS),8 Sentosa Gateway ,,761701,,,,6577 6274,
Hotdogs & Drinks @ Adventure Cove Waterpark (MLP - RWS),8 Sentosa Gateway ,,730888,,,,6577 6274,
Hotplate (R3C) @ Bagus Causeway Point,1 WOODLANDS SQUARE 07-03,CAUSEWAY POINT,738099,,,,,
Hotplate (S14) @ Cantine Jurong Point,1 JURONG WEST CENTRAL 2 B1-42/43/44,JURONG POINT,648886,,,,6794 8755,
HOUSE OF FISH SOUP (STALL 11) @ KOPITIAM KKH,100 BUKIT TIMAH ROAD 01-28,KK WOMEN'S AND CHILDREN'S HOSPITAL,229899,,,,9853 4437,
House of Kebabs,762 JURONG WEST STREET 75 01-330/332,Gek Poh Shopping Center,640762,,,,,
House of Shell (K4) @ Yummy Box,1 Venture Avenue 03-K4,Big Box,608521,,https://www.facebook.com/Siam-Wok-Authentic-Thai-Cuisine-at-Big-Box-1480391888942503/,,83329366,
Huang Tai Yang,153 THOMSON ROAD ,GOLDHILL SHOPPING CENTRE,307622,,https://www.facebook.com/Huang-Tai-Yang-Cafe-182125618499096/,,8323 9331,
Huat Huat Barbeque Seafood,1220 EAST COAST PARKWAY ,East Coast Lagoon Food Village,468960,,,,9766 8223,
Huat Huat Chicken Wings (S7) @ Foodjunction NEX,23 Serangoon Central 04-36/37,NEX,556083,,,,6272 1628,
I eat @ Dover (Mngd by On & On Diners Pte Ltd),10 DOVER DRIVE B2,"INSTITUTE OF TECHNICAL EDUCATION, PODIUM B",138683,,,,6544 1318,
I's-Pot Food Management Pte Ltd,60 TESSENSOHN ROAD 01-00,CIVIL SERVICE CLUB,217664,http://www.ipotcuisine.com/default.aspx,,,6267 9986,sales@ipotcuisine.com
Ice Cream Chefs,12 JALAN KURAS ,SEMBAWANG HILLS ESTATE,577727,http://www.icecreamchefs.com/,https://www.facebook.com/icecreamchefs/,https://www.instagram.com/icecreamchefs/,6458 4849,info@icecreamchefs.com
Ice Cream Chefs,2 TELOK BLANGAH WAY 02-08A/B,,467360,http://www.icecreamchefs.com/,https://www.facebook.com/icecreamchefs/,https://www.instagram.com/icecreamchefs/,6271 2588,info@icecreamchefs.com
IKEA Restaurant (Line3) @ Tampines,60 TAMPINES NORTH DRIVE 2 ,,528764,https://www.ikea.com/ms/en_SG/food-at-ikea/ikea-restaurant/#halal,,,6379 1997,
IN-CLOVER CAFE (Mngd by SATS FOOD SERVICES PTE. LTD.), 19 Adam Road #01,Concorde International Hospital,289891,,,,6933 3725,
Indian (R3D) @ Bagus Causeway Point,1 WOODLANDS SQUARE 07-03,CAUSEWAY POINT,738099,,,,68940919,
Indian Cuisine (S2) @ Mr Teh Tarik Eating House,608 ANG MO KIO AVENUE 5 01-2771,,560608,,,,,
Indian Cuisine (S3) @ Kopitiam TTSH,11 JALAN TAN TOCK SENG 01-13/14/15,TAN TOCK SENG HOSPITAL,308433,,,,,
Indian Cuisine (S5) @ Healthy Kopitiam YCH,2 Yishun Central 2 02-01,Yishun Community Hospital,768024,,,,,
Indian Cuisine (S5) @ Kopitiam Vivo City,1 HARBOURFRONT WALK B2-39,VIVO CITY,758356,,,,6376 8293,
Indian Cuisine (S5) @ Matrix Cafeteria ITE College West,1 Chua Chu Kang Grove 02-01,ITE College West,688236,,,,9499 0771,
"INDIAN CUISINE (S8) @ KOUFU NTU, SOUTH SPINE",50 NANYANG AVENUE ,"NTU CANTEEN B, SOUTH SPINE",639798,,,,9336 5842,
Indian Cuisine @ College of Alice & Peter Tan (Mngd by Compass Group),4 COLLEGE AVENUE EAST 01-01,COLLEGE OF ALICE AND PETER TAN,138613,,,,,
Indian Cuisine @ College of Cinnamon / Tembusu (Mngd by Compass),24 COLLEGE AVENUE EAST 01-01,COLLEGE OF CINNAMON / TEMBUSU,138596,,,,,
INDIAN CUISINE(S10) @ FLAVOURS BY HESED&EMET, 21 Tampines Ave 1 01-00,Temasek Polytechnic (Blk 23A),529757,,,,,
Indian Food (S2) @ 89.7 Supper Club (Geylang East),1016 GEYLANG EAST AVENUE 3 01-165,,389731,,https://www.facebook.com/89.7SupperClub/,,6214 1897,
Indian Food (S5) @ Mr Teh Tarik Eating House,505 WEST COAST DRIVE 01-208,,120505,,,,,
INDIAN FOOD (S6) @ 89.7 SUPPER CLUB,5 CHANGI VILLAGE ROAD 01-2035,,500005,,https://www.facebook.com/89.7SupperClub/,,6214 1897,
Indian Food @ Enak Enak Hong Kong Tea House (ECP),1202 EAST COAST PARKWAY 01-01,EAST COAST SEAFOOD CENTRE,449881,http://www.enakenak.sg/,https://www.facebook.com/enakenakec/,,6876 5911,
INDIAN MUSLIM FOOD(S6) @ Institute of Mental Health, 10 Buangkok View ,Institute Mental Health,539747,,,,,
Indian Section @ Straits Kitchen,10 SCOTTS ROAD ,GRAND HYATT  SINGAPORE,228211,http://www.singapore.grand.hyattrestaurants.com/straitskitchen/,https://www.facebook.com/GrandHyattSingapore/?rf=345952312198936,https://www.instagram.com/straitskitchen.sg/,6738 1234,straitskitchen.sg@hyatt.com
Indian Snack (S12) @ On The Ridge By Kopitiam NUH,1 Lower Kent Ridge Road 05-01,One @ Kentridge,119082,,,,,
Indo Food (R3) @ Kopitiam Northpoint,930 YISHUN AVENUE 2 B2-12,NORTHPOINT,769098,,https://www.facebook.com/pondokyishun/?ref=py_c,,8482 7496,
INDOBOX,50 Jurong Gateway Road 03-22,JEM,608549,http://indoboxcafe.com.sg/,https://www.facebook.com/indoboxcafe/,,6734 7369,marketing@katrinagroup.com
INDOBOX,2 ORCHARD TURN B3-24,ION ORCHARD,238801,http://indoboxcafe.com.sg/,https://www.facebook.com/indoboxcafe/,,6509 8600,marketing@katrinagroup.com
IndoChili,54 ZION ROAD ,,247779,http://www.indochili.com/,https://www.facebook.com/IndoChili/,https://www.instagram.com/indochili/,6445 1766,info@indochili.com
IndoChili, 7 Wallich Street B1-03,Tanjong Pagar Centre,569933,http://www.indochili.com/,https://www.facebook.com/IndoChili/,https://www.instagram.com/indochili/,6386 6427,info@indochili.com
Indonesia Penyet (S2) @ Food Junction Lot 1,21 CHOA CHU KANG AVENUE 4 04-16,Lot One Mall,689812,,,,8157 2174,
INDONESIAN AYAM PENYET (S15) @ FOOD CLUB,535 CLEMENTI ROAD 01-01B,NGEE ANN POLYTECHNIC  (BLOCK 22),599489,,,,8111 0535,
INDONESIAN BBQ (S8) @ HEALTHY KOPITIAM YCH,2 YISHUN CENTRAL 2 02-01,YISHUN COMMUNITY HOSPITAL,768024,,,,8433 4023,
INDONESIAN CUISINE (S5) @ KOPITIAM CHANGI AIRPORT TERMINAL 3,65 AIRPORT BOULEVARD B2-03,CHANGI AIRPORT TERMINAL 3,819663,,,,,
Indonesian Express,500 DOVER ROAD ,SINGAPORE POLYTECHNIC FOODCOURT 2,139651,,https://www.facebook.com/indonesianexpress/,,9626 3446,
Indonesian Express,180 ANG MO KIO AVENUE 8 ,NANYANG POLYTECHNIC Blk P1 (Foogle Hub Food Court),569830,,https://www.facebook.com/indonesianexpress/,,9626 3446,
Indonesian Express,35 STUDENTS WALK ,Canteen 2,639548,,https://www.facebook.com/indonesianexpress/,,9626 3446,
Indonesian Express,517 WEST COAST ROAD 01-569,,120517,,https://www.facebook.com/indonesianexpress/,,9626 3446,
Indonesian Express,2 College Ave West 02,Stephen Riady Centre,138607,,https://www.facebook.com/indonesianexpress/,,9626 3446,
Indonesian Express, Kent Ridge Drive 02-02,The Deck,119241,,https://www.facebook.com/indonesianexpress/,,9626 3446,
Indonesian Express,461 CLEMENTI ROAD 03-2C,SIM BLK A,599491,,https://www.facebook.com/indonesianexpress/,,9626 3446,
Indonesian Express,2 ANG MO KIO DR 04-05,ITE HQ&CC,567720,,https://www.facebook.com/indonesianexpress/,,8268 7552,
Indonesian Food (S4) @ Kopitiam NUH,5 LOWER KENT RIDGE ROAD 01-01,NUH MAIN BUILDING LOBBY,119074,,,,,
Indonesian Grill (S12) @ Kopitiam TTSH,11 JALAN TAN TOCK SENG 01-13/14/15,TAN TOCK SENG HOSPITAL,308433,,,,,
Indonesian Panggang,10 KENT RIDGE CRESCENT ,NUS TECHNO EDGE CANTEEN 1,119260,,https://www.facebook.com/indonesianpanggang/,,,
INDONESIAN PANGGANG UNCLE PENYET,527C PASIR RIS STREET 51 ,COSTA RIS,513527,,,,9070 1547,
INSYIRA WESTERN DELIGHTS (S6) @ XINGNAN PRI SCH,5 JURONG WEST STREET 91 ,XINGNAN PRIMARY SCHOOL,649036,,,,9038 7488,
International Cuisine @ Rolls Royce (Mngd by ISS Catering Services Pte Ltd), 6 Seletar Aerospace Rise Singapore ,Rolls Royce,797575,,,,8271 9564,
INTERNATIONAL FARE (S5) @ YISHUN TOWN SEC SCH,6 YISHUN STREET 21 ,YISHUN TOWN SECONDARY SCHOOL,768610,,,,,
INTERNATIONAL FOOD CORNER @ AMC,2 STAMFORD ROAD ,FAIRMONT SINGAPORE & SWISSOTEL THE STAMFORD,178882,http://www.fairmont.com/singapore/dining/asianmarketcafe/,https://www.facebook.com/Asian-Market-Cafe-164928997541943/,,6431 6156,dining.singapore@fairmont.com
ISLAMIC RESTAURANT PTE LTD,745 NORTH BRIDGE ROAD ,,198713,http://islamic.sg/,https://www.facebook.com/islamic.sg/,,6298 7563,enquiry@islamic.sg
ISURAMUYA JAPANESE RESTAURANT,2 JURONG EAST CENTRAL 1 04-19,JURONG ENTERTAINMENT CENTRE,609731,http://www.isuramuya.com/,https://www.facebook.com/isuramuya/,https://www.instagram.com/isuramuya/,6262 3008,enquiry@isuramuya.com
J & C Bakery Pte Ltd,430 Upper Changi Road 01-58,East Village,487048,http://www.jncbakery.com/,https://www.facebook.com/jncbakery/,https://www.instagram.com/jnc_bakery/,6897 3500,
J.Keart Gourmet,1 TANJONG PAGAR ROAD 01-03,TANJONG PAGAR PLAZA,119082,,https://www.facebook.com/JKeart-Gourmet-1317096624977159/,,9750 0013,
JAI SIAM,205 EAST COAST ROAD ,,428904,http://www.jai-siam.com/,https://www.facebook.com/JaiThaiSG/,https://www.instagram.com/jaithai.sg/,6346 4940,enquiry@jai-thai.com
JAI SIAM,11 ORCHARD ROAD B1-12,DHOBY X'CHANGE @ DHOBY GHAUT MRT STATION,238826,http://www.jai-siam.com/,https://www.facebook.com/JaiThaiSG/,https://www.instagram.com/jaithai.sg/,6338 5766,enquiry@jai-thai.com
Jalan Sultan Nasi Padang,70 Jellicoe Road 01-17,V Hotel,208767,https://jsultannasipadang.sg/,https://www.facebook.com/Jalan-Sultan-Nasi-Padang-1823485977932212/,https://www.instagram.com/jsnasi/,9101 2231,
JAPANESE COUNTER @ CAROUSEL,25 SCOTTS ROAD ,SCOTTSWALK,228220,http://www.carouselbuffet.com.sg/,,,6589 7799,carousel@royalplaza.com.sg
Japanese Cuisine (S1) @Foodjunction Junction 8,9 BISHAN PLACE 04-1/2E,JUNCTION 8 SHOPPING CENTRE,579837,,,,9181 7943,
Japanese Cuisine (S10) @ Kopitiam CCP,5 Changi Business Park Central 1 02-01/02,Changi City Point,486038,,,,,
Japanese Cuisine (S3) @ Kopitiam Vivo City,1 HARBOURFRONT WALK B2-39,VIVO CITY,150162,,,,6376 8293,
JAPANESE CUISINE (S3) @ NTUC FOODFARE (CLIFFORD CENTRE),24 RAFFLES PLACE B1-01/10,CLIFFORD CENTRE,769681,,,,9004 6286,
Japanese Cuisine (S7) @ Kopitiam Hillion Mall,17 Petir Road #02-15/20,Hillion Mall,678278,,,,,
Japanese Cuisine (S9) @ Cantine Paya Lebar Square,60 Paya Lebar Road B1-51,Paya Lebar Square,409051,,,,,
Japanese Food (S6) @ Kopitiam NUH,5 LOWER KENT RIDGE ROAD 1-1,NUH BUILDING LOBBY,119074,,,,9622 4633,
JAPANESE JUNCTION (S5) @ NAVAL BASE SEC SCH,901 YISHUN RING ROAD ,,768689,,,,8617 7363,
JAPANESE STATION @ AQUAMARINE,6 RAFFLES BOULEVARD 04,MARINA SQUARE,506906,http://www.meritushotels.com/marina-mandarin-singapore/dining/aquamarine.html,https://www.facebook.com/AquaMarineMMS/,https://www.instagram.com/marinamandarinsg/,6854 1152,aquamarine.marina@meritushotels.com
